SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,W,L,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
2019-20,Pre+Season,ATL,Atlanta Hawks,1,1,0,5.2,50.0,50.0,0.0,0.0,33.3,0.0,66.7,11.1,0.0,0.0,0.0,100,0.0,100,0.0
2019-20,Pre+Season,BOS,Boston Celtics,1,1,0,1.9,100,0.0,0.0,0.0,0.0,0.0,100,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,Pre+Season,MEM,Memphis Grizzlies,3,1,2,1.1,57.1,42.9,33.3,0.0,0.0,0.0,66.7,0.0,33.3,0.0,100,0.0,0.0,0.0,100
2019-20,Pre+Season,MIA,Miami Heat,2,1,1,4.5,52.4,47.6,55.2,0.0,20.7,0.0,24.1,27.6,55.2,37.5,62.5,100,0.0,50.0,50.0
2019-20,Pre+Season,MIN,Minnesota Timberwolves,2,1,1,0.6,100,0.0,100,0.0,0.0,100,0.0,0.0,100,100,0.0,0.0,0.0,100,0.0
2019-20,Pre+Season,NYK,New York Knicks,3,1,2,2.9,43.8,56.3,53.3,13.3,0.0,0.0,46.7,20.0,40.0,50.0,50.0,0.0,0.0,50.0,50.0
2019-20,Pre+Season,OKC,Oklahoma City Thunder,2,1,1,2.5,27.3,72.7,13.3,0.0,80.0,0.0,6.7,20.0,13.3,0.0,100,100,0.0,80.0,20.0
2019-20,Pre+Season,ORL,Orlando Magic,3,1,2,1.7,66.7,33.3,40.0,40.0,0.0,0.0,60.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0
2019-20,Pre+Season,PHI,Philadelphia 76ers,3,1,2,5.2,66.7,33.3,64.7,5.9,8.8,5.9,26.5,8.8,58.8,36.4,63.6,100,0.0,41.7,58.3
2019-20,Pre+Season,PHX,Phoenix Suns,2,1,1,1.1,60.0,40.0,66.7,0.0,0.0,0.0,33.3,66.7,66.7,0.0,100,0.0,0.0,0.0,100
2019-20,Pre+Season,POR,Portland Trail Blazers,5,1,4,0.6,40.0,60.0,25.0,0.0,37.5,0.0,37.5,37.5,25.0,0.0,100,0.0,100,0.0,100
2019-20,Pre+Season,SAC,Sacramento Kings,3,1,2,5.5,57.7,42.3,33.3,9.5,35.7,7.1,31.0,28.6,23.8,28.6,71.4,80.0,20.0,50.0,50.0
2019-20,Pre+Season,SAS,San Antonio Spurs,2,1,1,2.8,85.7,14.3,54.5,36.4,0.0,0.0,45.5,0.0,18.2,33.3,66.7,0.0,0.0,33.3,66.7
2019-20,Pre+Season,CHA,Charlotte Hornets,2,0,2,1.1,0.0,100,0.0,0.0,100,0.0,0.0,50.0,0.0,0.0,0.0,100,0.0,100,0.0
2019-20,Pre+Season,CHI,Chicago Bulls,2,0,2,2.7,70.0,30.0,25.0,0.0,37.5,12.5,37.5,0.0,25.0,0.0,100,100,0.0,50.0,50.0
2019-20,Pre+Season,CLE,Cleveland Cavaliers,1,0,1,2.7,83.3,16.7,66.7,66.7,0.0,0.0,33.3,0.0,0.0,0.0,100,0.0,0.0,0.0,100
2019-20,Pre+Season,GSW,Golden State Warriors,1,0,1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,Pre+Season,WAS,Washington Wizards,5,0,5,3.3,53.1,46.9,77.8,33.3,0.0,5.6,22.2,27.8,44.4,28.6,71.4,0.0,0.0,28.6,71.4
2019-20,Regular+Season,OKC,Oklahoma City Thunder,45,30,15,4.3,65.6,34.4,45.7,14.1,24.2,3.2,30.1,16.6,31.5,27.4,72.6,67.5,32.5,37.9,62.1
2019-20,Regular+Season,DEN,Denver Nuggets,45,29,16,3.9,70.0,30.0,49.2,12.2,23.2,4.0,27.6,11.0,37.0,50.5,49.5,81.8,18.2,58.0,42.0
2019-20,Regular+Season,UTA,Utah Jazz,41,28,13,3.5,60.9,39.1,42.0,6.0,28.6,7.6,29.4,10.6,36.0,40.3,59.7,77.1,22.9,51.8,48.2
2019-20,Regular+Season,PHI,Philadelphia 76ers,44,26,18,3.1,62.0,38.0,40.9,10.5,26.0,5.6,33.1,10.5,30.3,45.5,54.5,85.7,14.3,57.4,42.6
2019-20,Regular+Season,TOR,Toronto Raptors,37,25,12,3.5,58.0,42.0,37.2,4.0,31.8,8.9,30.9,12.6,33.2,43.1,56.9,75.7,24.3,54.9,45.1
2019-20,Regular+Season,BOS,Boston Celtics,42,23,19,3.4,59.6,40.4,42.2,8.2,32.1,5.8,25.8,9.3,34.0,50.6,49.4,79.5,20.5,60.3,39.7
2019-20,Regular+Season,IND,Indiana Pacers,36,22,14,4.2,62.5,37.5,45.0,13.2,32.4,3.6,22.5,14.4,31.8,32.0,68.0,83.3,16.7,48.6,51.4
2019-20,Regular+Season,POR,Portland Trail Blazers,37,22,15,3.6,59.3,40.7,43.8,6.9,34.6,7.8,21.6,15.3,36.9,35.5,64.5,60.0,40.0,44.0,56.0
2019-20,Regular+Season,BKN,Brooklyn Nets,40,20,20,4.4,63.5,36.5,49.2,3.8,24.3,3.6,26.5,10.3,45.3,37.9,62.1,76.5,23.5,47.4,52.6
2019-20,Regular+Season,LAL,Los Angeles Lakers,30,20,10,3.8,51.7,48.3,39.6,6.0,34.7,6.7,25.7,15.7,33.6,35.8,64.2,83.9,16.1,53.6,46.4
2019-20,Regular+Season,HOU,Houston Rockets,32,19,13,3.5,52.0,48.0,35.9,2.0,33.6,9.2,30.5,14.2,33.9,35.8,64.2,75.8,24.2,51.2,48.8
2019-20,Regular+Season,LAC,LA Clippers,32,19,13,4.0,57.7,42.3,40.2,6.2,34.4,9.9,25.4,10.2,34.1,33.8,66.2,83.8,16.2,52.0,48.0
2019-20,Regular+Season,SAC,Sacramento Kings,39,19,20,3.6,55.3,44.7,45.6,8.5,32.8,6.4,21.6,13.1,37.1,29.3,70.7,80.6,19.4,45.9,54.1
2019-20,Regular+Season,MIA,Miami Heat,36,18,18,4.3,53.7,46.3,39.3,4.9,30.4,5.2,30.4,14.1,34.4,48.4,51.6,87.9,12.1,61.9,38.1
2019-20,Regular+Season,SAS,San Antonio Spurs,45,18,27,3.9,66.5,33.5,50.9,14.5,27.7,6.2,21.4,13.7,36.4,37.3,62.7,81.1,18.9,48.9,51.1
2019-20,Regular+Season,CHA,Charlotte Hornets,34,17,17,4.4,55.3,44.7,38.3,2.2,35.8,7.2,25.8,12.8,36.1,42.0,58.0,72.1,27.9,53.6,46.4
2019-20,Regular+Season,DAL,Dallas Mavericks,41,17,24,4.0,48.1,51.9,40.5,4.6,32.5,4.0,27.1,6.8,35.9,38.0,62.0,78.9,21.1,52.3,47.7
2019-20,Regular+Season,MIL,Milwaukee Bucks,24,17,7,3.1,66.0,34.0,51.3,10.1,22.6,9.5,26.1,9.5,41.2,39.2,60.8,86.7,13.3,50.0,50.0
2019-20,Regular+Season,PHX,Phoenix Suns,37,16,21,3.5,62.1,37.9,45.3,10.3,20.8,9.7,33.8,11.5,35.0,49.3,50.7,78.3,21.7,56.1,43.9
2019-20,Regular+Season,NYK,New York Knicks,34,14,20,4.0,70.0,30.0,54.1,11.5,22.3,5.1,23.6,15.9,42.6,38.8,61.3,86.4,13.6,49.0,51.0
2019-20,Regular+Season,ORL,Orlando Magic,34,14,20,3.6,57.9,42.1,46.5,7.9,31.9,7.5,21.7,11.0,38.6,50.8,49.2,92.6,7.4,64.0,36.0
2019-20,Regular+Season,WAS,Washington Wizards,35,14,21,3.0,61.5,38.5,40.0,5.5,28.6,7.7,31.4,19.5,34.5,40.9,59.1,90.5,9.5,56.9,43.1
2019-20,Regular+Season,ATL,Atlanta Hawks,34,13,21,3.8,59.6,40.4,46.2,2.3,26.5,9.2,27.3,14.6,43.8,33.3,66.7,69.6,30.4,43.4,56.6
2019-20,Regular+Season,CHI,Chicago Bulls,38,13,25,3.1,52.1,47.9,33.6,3.9,38.7,6.3,27.7,16.0,29.7,51.2,48.8,63.6,36.4,56.6,43.4
2019-20,Regular+Season,CLE,Cleveland Cavaliers,29,13,16,4.6,66.5,33.5,44.4,7.0,32.7,4.6,22.9,7.4,37.3,38.1,61.9,87.1,12.9,54.3,45.7
2019-20,Regular+Season,MEM,Memphis Grizzlies,30,13,17,3.2,65.9,34.1,57.8,4.4,18.7,6.7,23.6,8.4,53.3,40.0,60.0,100,0.0,50.6,49.4
2019-20,Regular+Season,NOP,New Orleans Pelicans,41,13,28,3.5,59.3,40.7,45.1,10.9,30.5,8.0,24.4,12.4,34.2,40.3,59.7,75.0,25.0,51.1,48.9
2019-20,Regular+Season,MIN,Minnesota Timberwolves,33,11,22,3.4,59.6,40.4,45.5,5.8,22.3,8.3,32.2,14.0,39.7,30.9,69.1,88.9,11.1,45.2,54.8
2019-20,Regular+Season,DET,Detroit Pistons,30,10,20,4.0,66.5,33.5,53.5,11.1,27.6,9.7,18.9,11.1,42.4,41.4,58.6,80.0,20.0,51.3,48.7
2019-20,Regular+Season,GSW,Golden State Warriors,27,8,19,3.7,52.6,47.4,40.2,9.8,34.8,14.3,25.0,11.2,30.4,46.7,53.3,73.1,26.9,56.3,43.7
2019-20,All+Star,Team LeBron,Team LeBron,1,1,0,0.0,33.3,66.7,47.1,11.8,17.6,0.0,35.3,0.0,35.3,50.0,50.0,100,0.0,60.0,40.0
2019-20,All+Star,Team Giannis,Team Giannis,1,0,1,0.0,57.1,42.9,12.5,12.5,18.8,0.0,68.8,0.0,0.0,0.0,100,100,0.0,50.0,50.0
2019-20,PlayIn,POR,Portland Trail Blazers,1,1,0,4.8,30.0,70.0,18.2,9.1,54.5,0.0,27.3,27.3,9.1,0.0,100,50.0,50.0,33.3,66.7
2019-20,PlayIn,MEM,Memphis Grizzlies,1,0,1,4.8,85.7,14.3,80.0,0.0,0.0,0.0,20.0,0.0,80.0,100,0.0,0.0,0.0,100,0.0
2019-20,IST,TOR,Toronto Raptors,1,1,0,8.4,42.9,57.1,30.8,0.0,34.6,19.2,34.6,19.2,30.8,100,0.0,66.7,33.3,85.7,14.3
2019-20,IST,NOP,New Orleans Pelicans,1,0,1,8.4,57.1,42.9,37.5,12.5,56.3,0.0,6.3,18.8,25.0,33.3,66.7,100,0.0,66.7,33.3
2020-21,Pre+Season,LAL,Los Angeles Lakers,3,3,0,4.6,58.3,41.7,46.5,4.7,27.9,4.7,25.6,25.6,41.9,50.0,50.0,50.0,50.0,50.0,50.0
2020-21,Pre+Season,ATL,Atlanta Hawks,3,2,1,3.4,87.5,12.5,53.3,6.7,10.0,13.3,36.7,30.0,46.7,50.0,50.0,100,0.0,55.6,44.4
2020-21,Pre+Season,CLE,Cleveland Cavaliers,3,2,1,4.5,87.0,13.0,64.9,0.0,16.2,0.0,18.9,5.4,64.9,83.3,16.7,100,0.0,85.7,14.3
2020-21,Pre+Season,ORL,Orlando Magic,4,2,2,2.9,47.8,52.2,38.9,11.1,33.3,8.3,27.8,25.0,27.8,14.3,85.7,100,0.0,45.5,54.5
2020-21,Pre+Season,BKN,Brooklyn Nets,1,1,0,5.0,57.1,42.9,22.2,0.0,33.3,22.2,44.4,44.4,22.2,100,0.0,0.0,100,50.0,50.0
2020-21,Pre+Season,CHA,Charlotte Hornets,3,1,2,2.5,63.2,36.8,45.5,0.0,40.9,9.1,13.6,9.1,45.5,20.0,80.0,100,0.0,50.0,50.0
2020-21,Pre+Season,CHI,Chicago Bulls,1,1,0,4.4,54.5,45.5,54.5,0.0,27.3,0.0,18.2,54.5,54.5,66.7,33.3,0.0,100,50.0,50.0
2020-21,Pre+Season,DET,Detroit Pistons,2,1,1,2.6,44.4,55.6,40.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,100,0.0,0.0,0.0,100
2020-21,Pre+Season,GSW,Golden State Warriors,2,1,1,5.1,57.9,42.1,57.1,0.0,14.3,9.5,28.6,28.6,57.1,66.7,33.3,100,0.0,71.4,28.6
2020-21,Pre+Season,HOU,Houston Rockets,1,1,0,0.2,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,100,0.0
2020-21,Pre+Season,MEM,Memphis Grizzlies,2,1,1,3.2,46.2,53.8,37.5,12.5,37.5,12.5,25.0,12.5,25.0,0.0,100,50.0,50.0,20.0,80.0
2020-21,Pre+Season,MIN,Minnesota Timberwolves,2,1,1,4.8,77.3,22.7,59.3,7.4,22.2,3.7,18.5,14.8,51.9,50.0,50.0,100,0.0,60.0,40.0
2020-21,Pre+Season,NYK,New York Knicks,2,1,1,2.7,71.4,28.6,42.9,0.0,21.4,28.6,35.7,35.7,42.9,100,0.0,100,0.0,100,0.0
2020-21,Pre+Season,OKC,Oklahoma City Thunder,2,1,1,3.3,38.5,61.5,28.6,28.6,42.9,0.0,28.6,0.0,0.0,0.0,100,100,0.0,50.0,50.0
2020-21,Pre+Season,PHI,Philadelphia 76ers,1,1,0,1.8,66.7,33.3,57.1,0.0,0.0,0.0,42.9,28.6,57.1,0.0,100,0.0,0.0,0.0,100
2020-21,Pre+Season,SAC,Sacramento Kings,1,1,0,5.0,66.7,33.3,60.0,20.0,30.0,0.0,10.0,0.0,40.0,100,0.0,0.0,100,75.0,25.0
2020-21,Pre+Season,TOR,Toronto Raptors,1,1,0,1.0,0.0,100,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,Pre+Season,WAS,Washington Wizards,2,1,1,4.6,78.9,21.1,66.7,33.3,0.0,0.0,33.3,0.0,33.3,50.0,50.0,0.0,0.0,50.0,50.0
2020-21,Pre+Season,DAL,Dallas Mavericks,1,0,1,8.1,86.7,13.3,40.0,0.0,0.0,40.0,60.0,20.0,40.0,100,0.0,0.0,0.0,100,0.0
2020-21,Pre+Season,DEN,Denver Nuggets,1,0,1,5.1,71.4,28.6,50.0,0.0,0.0,0.0,50.0,25.0,50.0,0.0,100,0.0,0.0,0.0,100
2020-21,Pre+Season,IND,Indiana Pacers,3,0,3,3.6,52.2,47.8,60.0,0.0,30.0,5.0,10.0,15.0,60.0,83.3,16.7,50.0,50.0,75.0,25.0
2020-21,Pre+Season,LAC,LA Clippers,1,0,1,4.3,50.0,50.0,33.3,0.0,50.0,0.0,16.7,0.0,33.3,0.0,100,0.0,100,0.0,100
2020-21,Pre+Season,PHX,Phoenix Suns,2,0,2,4.8,47.6,52.4,44.4,0.0,33.3,5.6,22.2,16.7,44.4,25.0,75.0,100,0.0,50.0,50.0
2020-21,Pre+Season,SAS,San Antonio Spurs,2,0,2,1.2,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,Regular+Season,BKN,Brooklyn Nets,40,27,13,3.6,60.9,39.1,42.1,6.3,26.8,8.4,31.1,15.0,35.8,41.3,58.8,67.6,32.4,49.1,50.9
2020-21,Regular+Season,PHI,Philadelphia 76ers,34,25,9,4.0,63.7,36.3,42.6,11.3,24.5,3.8,32.9,15.4,31.3,36.8,63.2,88.5,11.5,51.1,48.9
2020-21,Regular+Season,PHX,Phoenix Suns,37,25,12,4.3,59.0,41.0,44.7,18.4,30.0,11.1,25.3,9.2,26.3,30.6,69.4,81.6,18.4,46.3,53.7
2020-21,Regular+Season,POR,Portland Trail Blazers,37,24,13,3.7,52.5,47.5,42.6,10.0,36.1,3.3,21.3,12.0,32.6,36.5,63.5,70.8,29.2,48.9,51.1
2020-21,Regular+Season,SAC,Sacramento Kings,42,22,20,3.5,58.0,42.0,47.8,4.9,28.0,8.8,24.2,15.4,42.9,27.6,72.4,73.5,26.5,40.5,59.5
2020-21,Regular+Season,LAL,Los Angeles Lakers,35,21,14,4.0,61.7,38.3,47.4,4.9,36.0,8.3,16.6,17.2,42.5,40.3,59.7,79.5,20.5,53.4,46.6
2020-21,Regular+Season,IND,Indiana Pacers,40,20,20,4.2,60.3,39.7,50.4,6.2,30.3,7.8,19.3,15.7,44.3,45.6,54.4,83.3,16.7,56.3,43.7
2020-21,Regular+Season,NYK,New York Knicks,36,20,16,4.5,65.3,34.7,41.5,7.7,32.8,5.2,25.7,16.1,33.9,27.6,72.4,90.0,10.0,49.1,50.9
2020-21,Regular+Season,MEM,Memphis Grizzlies,38,19,19,3.7,68.7,31.3,50.0,8.0,22.2,7.1,27.8,18.8,42.0,44.4,55.6,87.5,12.5,54.3,45.7
2020-21,Regular+Season,WAS,Washington Wizards,39,19,20,4.3,65.1,34.9,49.0,7.3,24.0,8.0,27.0,10.5,41.6,35.5,64.5,77.1,22.9,45.8,54.2
2020-21,Regular+Season,ATL,Atlanta Hawks,36,18,18,3.6,59.5,40.5,42.0,2.0,34.4,7.2,23.6,9.8,40.0,46.9,53.1,71.4,28.6,55.6,44.4
2020-21,Regular+Season,CHA,Charlotte Hornets,31,18,13,3.4,48.7,51.3,38.0,6.6,39.4,14.2,22.6,14.2,31.4,44.2,55.8,77.8,22.2,58.0,42.0
2020-21,Regular+Season,DAL,Dallas Mavericks,33,18,15,3.1,56.0,44.0,41.5,8.1,34.1,1.6,24.4,8.1,33.3,29.4,70.6,89.3,10.7,50.6,49.4
2020-21,Regular+Season,DEN,Denver Nuggets,31,18,13,4.7,67.9,32.1,51.6,9.6,26.3,5.1,22.1,14.4,41.9,40.7,59.3,83.9,16.1,51.6,48.4
2020-21,Regular+Season,MIA,Miami Heat,34,18,16,3.6,58.5,41.5,46.1,9.1,23.5,11.1,30.5,13.6,37.0,53.6,46.4,84.2,15.8,61.3,38.7
2020-21,Regular+Season,MIN,Minnesota Timberwolves,39,18,21,3.6,60.5,39.5,44.5,5.0,29.2,2.2,26.3,12.9,39.5,54.9,45.1,90.3,9.7,65.7,34.3
2020-21,Regular+Season,BOS,Boston Celtics,43,17,26,3.5,59.6,40.4,46.3,4.2,24.9,11.0,28.8,16.3,42.1,35.9,64.1,67.9,32.1,44.3,55.7
2020-21,Regular+Season,NOP,New Orleans Pelicans,39,17,22,4.1,64.1,35.9,45.2,7.3,24.2,9.6,30.6,13.5,37.9,42.5,57.5,83.9,16.1,53.4,46.6
2020-21,Regular+Season,UTA,Utah Jazz,30,17,13,3.0,47.4,52.6,38.7,3.4,37.8,11.8,23.5,12.2,35.3,41.3,58.7,66.7,33.3,51.3,48.7
2020-21,Regular+Season,GSW,Golden State Warriors,32,16,16,3.5,54.8,45.2,43.6,2.2,38.2,1.8,18.2,12.7,41.5,53.3,46.7,60.0,40.0,55.8,44.2
2020-21,Regular+Season,LAC,LA Clippers,34,16,18,2.5,50.7,49.3,35.2,9.5,35.7,2.9,29.0,12.9,25.7,27.0,73.0,84.0,16.0,50.0,50.0
2020-21,Regular+Season,OKC,Oklahoma City Thunder,30,16,14,3.5,55.4,44.6,39.5,3.4,32.2,3.0,28.3,15.9,36.1,26.1,73.9,72.0,28.0,42.3,57.7
2020-21,Regular+Season,SAS,San Antonio Spurs,38,16,22,4.4,74.0,26.0,58.5,14.6,13.8,6.5,27.6,10.8,43.9,35.2,64.8,88.2,11.8,42.4,57.6
2020-21,Regular+Season,CHI,Chicago Bulls,35,14,21,3.6,57.5,42.5,46.1,9.1,27.3,7.5,26.6,14.0,37.0,43.7,56.3,64.3,35.7,49.5,50.5
2020-21,Regular+Season,MIL,Milwaukee Bucks,28,13,15,3.5,58.7,41.3,44.3,7.8,32.6,5.2,23.0,12.6,36.5,35.3,64.7,72.0,28.0,47.4,52.6
2020-21,Regular+Season,ORL,Orlando Magic,30,13,17,3.2,60.8,39.2,46.2,10.0,29.9,5.4,24.0,13.1,36.2,47.1,52.9,86.4,13.6,58.9,41.1
2020-21,Regular+Season,CLE,Cleveland Cavaliers,26,11,15,4.1,67.5,32.5,45.9,2.7,25.7,4.1,28.4,18.5,43.2,45.1,54.9,63.2,36.8,50.0,50.0
2020-21,Regular+Season,TOR,Toronto Raptors,39,11,28,3.0,52.5,47.5,38.4,4.7,36.5,7.1,25.1,17.3,33.7,53.1,46.9,74.2,25.8,61.3,38.7
2020-21,Regular+Season,DET,Detroit Pistons,32,7,25,3.8,61.5,38.5,47.3,4.4,24.0,5.5,28.7,11.6,42.9,38.5,61.5,90.9,9.1,51.7,48.3
2020-21,Regular+Season,HOU,Houston Rockets,24,7,17,3.3,55.0,45.0,33.3,2.3,29.3,12.1,37.4,15.5,31.0,37.9,62.1,47.1,52.9,41.3,58.7
2020-21,Playoffs,MIL,Milwaukee Bucks,9,7,2,4.9,72.3,27.7,58.5,18.9,17.0,8.5,24.5,15.1,39.6,41.9,58.1,33.3,66.7,40.5,59.5
2020-21,Playoffs,ATL,Atlanta Hawks,9,6,3,3.5,56.9,43.1,38.2,6.7,27.0,2.2,34.8,4.5,31.5,35.3,64.7,62.5,37.5,44.0,56.0
2020-21,Playoffs,PHX,Phoenix Suns,8,4,4,2.7,80.0,20.0,54.1,0.0,8.1,0.0,37.8,8.1,54.1,50.0,50.0,100,0.0,54.5,45.5
2020-21,Playoffs,UTA,Utah Jazz,7,4,3,1.5,52.9,47.1,42.4,12.1,27.3,0.0,30.3,6.1,30.3,57.1,42.9,33.3,66.7,50.0,50.0
2020-21,Playoffs,DAL,Dallas Mavericks,4,3,1,3.0,52.4,47.6,20.0,0.0,50.0,0.0,30.0,20.0,20.0,66.7,33.3,100,0.0,87.5,12.5
2020-21,Playoffs,DEN,Denver Nuggets,4,3,1,3.8,52.0,48.0,21.7,4.3,52.2,0.0,26.1,10.9,17.4,60.0,40.0,75.0,25.0,69.2,30.8
2020-21,Playoffs,LAC,LA Clippers,11,3,8,2.6,46.3,53.7,55.8,23.3,20.9,4.7,23.3,14.0,32.6,41.7,58.3,33.3,66.7,40.0,60.0
2020-21,Playoffs,PHI,Philadelphia 76ers,7,2,5,3.2,68.6,31.4,46.8,12.8,6.4,0.0,46.8,21.3,34.0,18.2,81.8,100,0.0,25.0,75.0
2020-21,Playoffs,BOS,Boston Celtics,1,1,0,0.4,100,0.0,100,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0
2020-21,Playoffs,BKN,Brooklyn Nets,4,1,3,5.2,58.3,41.7,42.4,12.1,36.4,0.0,21.2,12.1,30.3,28.6,71.4,75.0,25.0,45.5,54.5
2020-21,Playoffs,LAL,Los Angeles Lakers,1,1,0,2.8,66.7,33.3,40.0,20.0,30.0,0.0,30.0,0.0,20.0,50.0,50.0,100,0.0,66.7,33.3
2020-21,Playoffs,MEM,Memphis Grizzlies,3,1,2,1.9,78.6,21.4,83.3,0.0,0.0,16.7,16.7,0.0,83.3,20.0,80.0,0.0,0.0,20.0,80.0
2020-21,Playoffs,NYK,New York Knicks,2,1,1,4.2,43.8,56.3,43.5,8.7,52.2,0.0,4.3,8.7,34.8,60.0,40.0,75.0,25.0,66.7,33.3
2020-21,Playoffs,WAS,Washington Wizards,2,1,1,2.8,63.6,36.4,66.7,16.7,25.0,16.7,8.3,16.7,50.0,75.0,25.0,100,0.0,80.0,20.0
2020-21,Playoffs,MIA,Miami Heat,1,0,1,10.1,40.0,60.0,23.5,11.8,52.9,0.0,23.5,0.0,11.8,50.0,50.0,100,0.0,80.0,20.0
2020-21,Playoffs,POR,Portland Trail Blazers,3,0,3,5.1,40.7,59.3,28.6,0.0,64.3,10.7,7.1,17.9,28.6,0.0,100,33.3,66.7,20.0,80.0
2020-21,PlayIn,MEM,Memphis Grizzlies,2,2,0,5.0,68.4,31.6,45.2,6.5,38.7,0.0,16.1,22.6,38.7,14.3,85.7,100,0.0,45.5,54.5
2020-21,PlayIn,LAL,Los Angeles Lakers,1,1,0,5.1,66.7,33.3,40.0,0.0,30.0,0.0,30.0,40.0,40.0,50.0,50.0,100,0.0,66.7,33.3
2020-21,PlayIn,GSW,Golden State Warriors,2,0,2,6.1,53.3,46.7,29.6,7.4,44.4,0.0,25.9,0.0,22.2,50.0,50.0,100,0.0,75.0,25.0
2020-21,PlayIn,SAS,San Antonio Spurs,1,0,1,2.8,80.0,20.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,Pre+Season,GSW,Golden State Warriors,3,3,0,3.2,25.0,75.0,21.4,0.0,64.3,17.9,14.3,10.7,21.4,66.7,33.3,100,0.0,88.9,11.1
2021-22,Pre+Season,MIA,Miami Heat,3,3,0,2.5,68.4,31.6,51.9,7.4,22.2,0.0,25.9,18.5,44.4,42.9,57.1,100,0.0,55.6,44.4
2021-22,Pre+Season,BOS,Boston Celtics,3,2,1,4.3,54.2,45.8,37.8,16.2,40.5,10.8,21.6,8.1,21.6,42.9,57.1,80.0,20.0,58.3,41.7
2021-22,Pre+Season,BKN,Brooklyn Nets,2,2,0,4.5,64.7,35.3,43.5,8.7,13.0,0.0,43.5,8.7,34.8,20.0,80.0,0.0,100,16.7,83.3
2021-22,Pre+Season,CHI,Chicago Bulls,2,2,0,3.8,64.3,35.7,50.0,8.3,25.0,16.7,25.0,25.0,41.7,16.7,83.3,100,0.0,37.5,62.5
2021-22,Pre+Season,MIN,Minnesota Timberwolves,3,2,1,4.9,66.7,33.3,66.7,0.0,12.5,8.3,20.8,33.3,66.7,37.5,62.5,100,0.0,44.4,55.6
2021-22,Pre+Season,NYK,New York Knicks,2,2,0,1.2,25.0,75.0,13.3,13.3,60.0,0.0,26.7,0.0,0.0,0.0,100,66.7,33.3,50.0,50.0
2021-22,Pre+Season,ATL,Atlanta Hawks,2,1,1,4.2,61.1,38.9,57.1,9.5,42.9,0.0,0.0,33.3,47.6,16.7,83.3,100,0.0,44.4,55.6
2021-22,Pre+Season,CLE,Cleveland Cavaliers,2,1,1,4.2,66.7,33.3,31.6,10.5,15.8,0.0,52.6,5.3,21.1,33.3,66.7,100,0.0,50.0,50.0
2021-22,Pre+Season,DAL,Dallas Mavericks,1,1,0,0.7,66.7,33.3,40.0,0.0,60.0,0.0,0.0,0.0,40.0,0.0,100,100,0.0,50.0,50.0
2021-22,Pre+Season,DEN,Denver Nuggets,5,1,4,5.8,47.2,52.8,30.0,3.3,60.0,5.0,10.0,5.0,26.7,55.6,44.4,83.3,16.7,71.4,28.6
2021-22,Pre+Season,DET,Detroit Pistons,2,1,1,2.1,44.4,55.6,22.2,0.0,33.3,0.0,44.4,33.3,22.2,0.0,100,100,0.0,50.0,50.0
2021-22,Pre+Season,HOU,Houston Rockets,2,1,1,2.8,66.7,33.3,35.3,0.0,35.3,23.5,29.4,23.5,35.3,66.7,33.3,100,0.0,80.0,20.0
2021-22,Pre+Season,IND,Indiana Pacers,1,1,0,5.0,87.5,12.5,85.7,14.3,0.0,0.0,14.3,0.0,71.4,33.3,66.7,0.0,0.0,33.3,66.7
2021-22,Pre+Season,LAC,LA Clippers,2,1,1,2.6,100,0.0,61.5,15.4,0.0,15.4,38.5,15.4,46.2,75.0,25.0,0.0,0.0,75.0,25.0
2021-22,Pre+Season,OKC,Oklahoma City Thunder,2,1,1,5.0,42.9,57.1,57.1,0.0,42.9,0.0,0.0,0.0,57.1,25.0,75.0,100,0.0,50.0,50.0
2021-22,Pre+Season,ORL,Orlando Magic,3,1,2,4.4,62.5,37.5,53.8,7.7,34.6,19.2,11.5,19.2,46.2,42.9,57.1,100,0.0,60.0,40.0
2021-22,Pre+Season,SAC,Sacramento Kings,1,1,0,1.3,100,0.0,100,50.0,0.0,0.0,0.0,0.0,50.0,0.0,100,0.0,0.0,0.0,100
