SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,W,L,MIN,TOUCHES,POST_TOUCHES,POST_TOUCH_FGM,POST_TOUCH_FGA,POST_TOUCH_FG_PCT,POST_TOUCH_FTM,POST_TOUCH_FTA,POST_TOUCH_FT_PCT,POST_TOUCH_PTS,POST_TOUCH_PTS_PCT,POST_TOUCH_PASSES,POST_TOUCH_PASSES_PCT,POST_TOUCH_AST,POST_TOUCH_AST_PCT,POST_TOUCH_TOV,POST_TOUCH_TOV_PCT,POST_TOUCH_FOULS,POST_TOUCH_FOULS_PCT
2020-21,Regular+Season,NYK,New York Knicks,72,41,31,242.1,394.4,6.4,1.3,2.5,51.7,0.7,0.8,86.0,3.4,52.9,2.9,44.9,0.7,10.4,0.3,5.4,0.4,6.1
2020-21,Regular+Season,OKC,Oklahoma City Thunder,72,22,50,241.0,408.8,4.0,0.9,1.8,49.6,0.3,0.3,81.8,2.1,52.8,1.4,34.1,0.3,6.2,0.3,7.6,0.2,3.8
2020-21,Regular+Season,ORL,Orlando Magic,72,21,51,240.7,392.2,11.1,1.9,4.4,44.6,0.8,1.1,72.0,4.8,43.3,5.0,45.6,1.0,9.3,0.6,5.0,0.6,5.2
2020-21,Regular+Season,PHI,Philadelphia 76ers,72,49,23,242.1,430.7,14.9,3.5,6.4,54.9,2.3,2.8,80.8,9.6,64.3,5.3,35.4,0.9,5.8,1.0,6.4,1.4,9.5
2020-21,Regular+Season,PHX,Phoenix Suns,72,51,21,242.8,402.6,8.9,2.2,4.6,47.9,0.8,0.9,85.9,5.3,59.3,3.0,33.6,0.6,6.4,0.5,5.6,0.4,5.0
2020-21,Regular+Season,POR,Portland Trail Blazers,72,42,30,240.3,364.6,8.0,2.2,4.5,47.7,0.8,0.9,79.4,5.2,65.1,1.9,23.5,0.4,5.5,0.5,6.6,0.5,5.9
2020-21,Regular+Season,SAC,Sacramento Kings,72,31,41,240.3,399.4,6.7,1.4,2.9,50.0,0.8,0.9,80.9,3.7,55.8,2.4,35.8,0.4,5.6,0.5,7.7,0.5,7.3
2020-21,Regular+Season,SAS,San Antonio Spurs,72,33,39,242.8,380.7,5.0,1.0,2.1,49.7,0.7,0.9,72.1,2.9,57.3,2.0,39.1,0.5,9.4,0.3,5.5,0.5,9.4
2020-21,Regular+Season,TOR,Toronto Raptors,72,27,45,240.3,412.3,5.2,0.8,1.9,39.3,0.6,0.7,82.7,2.2,41.5,2.3,44.1,0.6,10.6,0.4,7.2,0.4,6.9
2020-21,Regular+Season,UTA,Utah Jazz,72,52,20,241.0,411.2,2.6,0.5,1.1,41.8,0.4,0.4,87.5,1.3,50.5,0.9,34.2,0.2,7.4,0.2,7.4,0.2,8.4
2020-21,Regular+Season,WAS,Washington Wizards,72,34,38,241.7,391.8,7.8,2.1,3.9,55.0,0.7,0.9,71.6,5.0,65.1,2.3,29.7,0.4,5.0,0.7,8.4,0.5,5.9
2020-21,Playoffs,ATL,Atlanta Hawks,18,10,8,240.0,364.9,7.6,2.5,4.4,56.3,0.7,0.9,75.0,5.8,76.6,1.6,21.2,0.1,1.5,0.4,5.8,0.4,5.8
2020-21,Playoffs,BOS,Boston Celtics,5,1,4,240.0,369.4,7.4,1.0,2.6,38.5,1.2,1.2,100,3.4,45.9,2.8,37.8,0.4,5.4,0.6,8.1,0.6,8.1
2020-21,Playoffs,BKN,Brooklyn Nets,12,7,5,242.1,390.7,6.8,1.5,3.3,46.2,1.2,1.2,100,4.3,62.2,2.3,34.1,0.7,9.8,0.3,3.7,0.6,8.5
2020-21,Playoffs,DAL,Dallas Mavericks,7,3,4,240.0,363.9,7.0,1.4,3.6,40.0,1.1,1.4,80.0,4.1,59.2,1.6,22.4,0.1,2.0,0.6,8.2,0.7,10.2
2020-21,Playoffs,DEN,Denver Nuggets,10,4,6,245.0,403.2,12.3,2.5,6.1,41.0,0.5,0.8,62.5,5.6,45.5,4.1,33.3,1.3,10.6,0.9,7.3,0.4,3.3
2020-21,Playoffs,LAC,LA Clippers,19,10,9,240.0,373.2,7.2,1.7,3.3,52.4,0.5,0.6,75.0,3.9,54.7,3.1,43.1,0.6,8.0,0.3,3.6,0.3,4.4
2020-21,Playoffs,LAL,Los Angeles Lakers,6,2,4,240.0,404.0,11.5,1.2,3.5,33.3,1.2,1.7,70.0,3.7,31.9,5.2,44.9,0.8,7.2,1.2,10.1,0.7,5.8
2020-21,Playoffs,MEM,Memphis Grizzlies,5,1,4,240.0,360.6,6.8,1.8,3.4,52.9,0.4,0.4,100,4.0,58.8,2.0,29.4,0.6,8.8,0.6,8.8,0.2,2.9
2020-21,Playoffs,MIA,Miami Heat,4,0,4,246.2,415.8,8.5,1.3,3.3,38.5,0.3,1.0,25.0,3.0,35.3,4.3,50.0,0.5,5.9,0.3,2.9,0.5,5.9
2020-21,Playoffs,MIL,Milwaukee Bucks,23,16,7,242.2,362.7,9.5,2.1,4.7,44.4,1.3,1.8,70.7,5.4,57.3,2.3,24.8,0.5,5.5,0.6,6.4,0.9,9.6
2020-21,Playoffs,NYK,New York Knicks,5,1,4,240.0,381.4,3.0,0.2,0.6,33.3,0.0,0.0,0.0,0.4,13.3,2.0,66.7,0.6,20.0,0.0,0.0,0.0,0.0
2020-21,Playoffs,PHI,Philadelphia 76ers,12,7,5,240.0,425.2,13.8,4.1,7.1,57.6,2.0,2.3,85.7,10.3,74.1,3.7,26.5,1.2,8.4,0.9,6.6,1.2,8.4
2020-21,Playoffs,PHX,Phoenix Suns,22,14,8,240.0,366.0,4.3,1.0,2.2,47.9,0.0,0.1,50.0,2.2,50.5,1.5,34.7,0.2,4.2,0.3,6.3,0.0,1.1
2020-21,Playoffs,POR,Portland Trail Blazers,6,2,4,248.3,363.5,4.2,0.5,2.2,23.1,1.0,1.0,100,2.0,48.0,1.0,24.0,0.5,12.0,0.5,12.0,0.5,12.0
2020-21,Playoffs,UTA,Utah Jazz,11,6,5,240.0,361.0,1.6,0.3,0.6,42.9,0.2,0.2,100,0.7,44.4,0.5,27.8,0.0,0.0,0.3,16.7,0.1,5.6
2020-21,Playoffs,WAS,Washington Wizards,5,1,4,240.0,370.2,6.8,2.4,3.6,66.7,0.0,0.0,0.0,4.8,70.6,1.8,26.5,0.2,2.9,0.8,11.8,0.0,0.0
2020-21,PlayIn,BOS,Boston Celtics,1,1,0,240.0,424.0,6.0,2.0,2.0,100,0.0,0.0,0.0,4.0,66.7,4.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,PlayIn,CHA,Charlotte Hornets,1,0,1,240.0,396.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0
2020-21,PlayIn,GSW,Golden State Warriors,2,0,2,252.5,435.5,6.5,0.5,2.5,20.0,0.0,0.0,0.0,1.0,15.4,3.5,53.8,0.0,0.0,0.5,7.7,0.0,0.0
2020-21,PlayIn,IND,Indiana Pacers,2,1,1,240.0,459.5,6.0,1.0,2.0,50.0,1.0,1.0,100,3.0,50.0,3.0,50.0,1.5,25.0,0.5,8.3,0.5,8.3
2020-21,PlayIn,LAL,Los Angeles Lakers,1,1,0,240.0,432.0,13.0,3.0,9.0,33.3,0.0,0.0,0.0,7.0,53.8,2.0,15.4,0.0,0.0,1.0,7.7,0.0,0.0
2020-21,PlayIn,MEM,Memphis Grizzlies,2,2,0,252.5,391.0,8.5,2.0,4.5,44.4,0.5,2.0,25.0,4.5,52.9,2.5,29.4,1.0,11.8,0.0,0.0,1.0,11.8
2020-21,PlayIn,SAS,San Antonio Spurs,1,0,1,240.0,381.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.6,0.0,0.0,1.0,14.3,0.0,0.0
2020-21,PlayIn,WAS,Washington Wizards,2,1,1,240.0,361.5,6.0,3.0,4.5,66.7,0.0,0.0,0.0,6.0,100,1.0,16.7,0.0,0.0,0.5,8.3,0.0,0.0
2021-22,Regular+Season,ATL,Atlanta Hawks,82,43,39,240.3,377.5,5.0,1.3,2.7,47.1,0.8,1.0,83.8,3.4,67.9,1.1,21.9,0.2,4.1,0.3,5.8,0.5,9.7
2021-22,Regular+Season,BOS,Boston Celtics,81,51,30,242.8,408.1,6.1,1.3,2.7,49.5,0.6,0.8,80.0,3.4,56.5,2.3,37.4,0.5,8.7,0.4,6.5,0.4,6.5
2021-22,Regular+Season,BKN,Brooklyn Nets,82,44,38,240.9,387.9,6.1,1.5,2.7,53.8,0.7,0.8,84.4,3.7,61.0,2.2,36.6,0.3,5.6,0.4,6.4,0.4,6.4
2021-22,Regular+Season,CHA,Charlotte Hornets,81,43,38,242.5,425.8,3.9,0.6,1.5,39.3,0.4,0.5,72.1,1.6,41.4,1.5,39.2,0.3,8.0,0.3,6.7,0.3,6.7
2021-22,Regular+Season,CHI,Chicago Bulls,82,46,36,240.6,386.8,7.1,1.6,3.2,51.0,0.6,0.8,84.1,4.0,55.7,2.7,38.2,0.5,6.8,0.5,7.0,0.4,5.3
2021-22,Regular+Season,CLE,Cleveland Cavaliers,82,44,38,240.6,416.6,8.0,1.7,3.6,48.3,1.1,1.3,82.6,4.6,58.4,2.5,31.1,0.6,8.1,0.6,7.8,0.7,8.3
2021-22,Regular+Season,DAL,Dallas Mavericks,82,52,30,240.9,400.5,6.8,1.5,3.2,46.8,0.9,1.0,82.6,3.9,57.3,2.3,34.4,0.4,5.9,0.4,5.6,0.5,7.3
2021-22,Regular+Season,DEN,Denver Nuggets,82,48,34,241.5,430.2,13.7,3.2,5.4,58.7,1.3,1.7,75.4,7.9,57.5,5.8,42.1,1.1,7.7,0.8,6.1,0.8,6.1
2021-22,Regular+Season,DET,Detroit Pistons,81,23,58,241.2,427.6,6.3,1.3,2.8,46.2,0.7,0.9,83.3,3.4,53.2,2.1,32.9,0.4,6.2,0.5,8.2,0.4,7.0
2021-22,Regular+Season,GSW,Golden State Warriors,81,53,28,240.6,430.7,5.7,0.9,1.8,48.0,0.5,0.6,73.1,2.3,40.2,2.9,50.9,0.6,10.9,0.3,5.2,0.3,5.7
2021-22,Regular+Season,HOU,Houston Rockets,82,20,62,240.9,402.2,5.9,1.4,2.5,54.1,0.8,1.1,68.8,3.6,61.2,1.8,31.3,0.5,7.9,0.5,8.9,0.6,9.5
2021-22,Regular+Season,IND,Indiana Pacers,82,25,57,242.4,431.9,4.8,1.0,1.8,53.3,0.6,0.8,73.5,2.7,55.8,1.9,39.1,0.5,9.5,0.3,6.9,0.4,8.7
2021-22,Regular+Season,LAC,LA Clippers,81,42,39,241.2,396.6,6.5,1.7,3.3,49.8,0.6,0.7,76.3,3.9,60.6,1.8,28.3,0.5,7.8,0.5,7.2,0.4,5.5
2021-22,Regular+Season,LAL,Los Angeles Lakers,82,33,49,243.7,404.8,10.1,2.4,4.5,52.2,0.9,1.1,77.8,5.7,56.2,3.8,37.7,0.6,6.4,0.5,5.2,0.5,5.3
2021-22,Regular+Season,MEM,Memphis Grizzlies,81,55,26,241.2,399.8,4.1,1.0,2.0,52.2,0.6,0.8,76.6,2.7,66.1,1.1,27.6,0.3,7.0,0.3,7.9,0.4,9.7
2021-22,Regular+Season,MIA,Miami Heat,82,53,29,242.1,414.5,6.8,1.3,3.0,44.9,0.7,1.0,76.3,3.5,52.0,2.8,41.2,0.6,9.5,0.3,4.7,0.5,7.2
2021-22,Regular+Season,MIL,Milwaukee Bucks,82,51,31,240.9,380.7,9.4,2.1,4.3,49.3,0.9,1.1,76.1,5.1,55.0,3.3,34.9,0.8,8.5,0.6,6.3,0.6,6.0
2021-22,Regular+Season,MIN,Minnesota Timberwolves,82,46,36,241.2,404.9,6.9,1.2,2.3,50.3,0.7,0.8,84.1,3.1,45.7,2.9,41.8,0.7,10.0,0.7,10.3,0.4,6.2
2021-22,Regular+Season,NOP,New Orleans Pelicans,81,35,46,240.9,422.6,8.0,1.8,3.5,51.2,1.0,1.3,77.1,4.8,59.5,2.7,34.2,0.6,7.5,0.6,7.5,0.7,8.3
2021-22,Regular+Season,NYK,New York Knicks,81,36,45,241.2,399.8,5.8,0.9,2.1,44.7,0.7,0.9,76.0,2.7,46.4,2.4,42.3,0.4,7.7,0.5,8.1,0.5,7.9
2021-22,Regular+Season,OKC,Oklahoma City Thunder,82,24,58,241.5,419.4,1.3,0.2,0.6,39.6,0.0,0.1,66.7,0.5,40.2,0.5,38.3,0.1,4.7,0.1,6.5,0.0,2.8
2021-22,Regular+Season,ORL,Orlando Magic,82,22,60,241.2,405.7,4.6,1.0,2.2,45.6,0.4,0.5,71.1,2.4,52.3,1.7,36.5,0.4,8.0,0.3,6.1,0.3,5.9
2021-22,Regular+Season,PHI,Philadelphia 76ers,82,51,31,241.5,416.4,11.3,2.5,5.1,47.7,2.1,2.5,81.3,7.2,64.2,3.7,33.1,0.8,6.8,0.6,5.5,1.3,11.2
2021-22,Regular+Season,PHX,Phoenix Suns,81,63,18,240.6,378.6,4.4,1.4,2.5,55.6,0.3,0.5,63.4,3.2,72.8,1.0,23.3,0.2,4.2,0.3,7.3,0.3,5.9
2021-22,Regular+Season,POR,Portland Trail Blazers,82,27,55,240.6,398.0,5.6,1.1,2.4,46.0,0.6,0.9,74.3,2.9,51.4,2.2,38.7,0.5,8.0,0.4,6.5,0.4,7.6
2021-22,Regular+Season,SAC,Sacramento Kings,81,29,52,241.5,401.7,4.6,0.9,2.0,45.0,0.5,0.6,80.0,2.3,51.5,1.7,36.9,0.4,9.2,0.3,6.0,0.3,6.8
2021-22,Regular+Season,SAS,San Antonio Spurs,82,34,48,241.5,413.0,4.3,0.9,1.7,52.5,0.4,0.5,73.2,2.2,51.4,1.7,38.6,0.4,10.2,0.3,7.7,0.2,5.7
2021-22,Regular+Season,TOR,Toronto Raptors,82,48,34,242.1,403.2,6.5,1.3,2.7,48.9,0.5,0.7,72.2,3.2,49.2,2.8,42.5,0.6,8.8,0.4,6.8,0.3,5.1
2021-22,Regular+Season,UTA,Utah Jazz,82,49,33,240.6,386.6,3.7,0.8,1.8,45.8,0.7,1.0,76.9,2.3,63.4,0.9,24.8,0.1,3.3,0.3,7.3,0.5,12.5
2021-22,Regular+Season,WAS,Washington Wizards,82,35,47,241.8,407.8,5.5,1.3,2.5,50.2,1.0,1.2,78.0,3.6,66.3,1.8,32.6,0.4,7.1,0.2,4.2,0.6,11.1
2021-22,Playoffs,ATL,Atlanta Hawks,5,1,4,240.0,378.8,3.8,1.2,2.0,60.0,0.4,0.4,100,2.8,73.7,0.8,21.1,0.4,10.5,0.6,15.8,0.2,5.3
2021-22,Playoffs,BOS,Boston Celtics,24,14,10,240.0,403.9,3.6,0.5,1.3,40.6,0.5,0.6,85.7,1.6,44.2,1.4,38.4,0.5,12.8,0.3,8.1,0.3,9.3
2021-22,Playoffs,BKN,Brooklyn Nets,4,0,4,240.0,383.0,4.0,1.0,2.5,40.0,0.0,0.0,0.0,2.0,50.0,1.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,Playoffs,CHI,Chicago Bulls,5,1,4,240.0,415.2,6.4,1.0,1.6,62.5,0.8,0.8,100,2.8,43.8,4.0,62.5,0.4,6.3,0.2,3.1,0.4,6.3
2021-22,Playoffs,DAL,Dallas Mavericks,18,9,9,240.0,367.2,5.7,1.3,2.7,49.0,0.7,0.9,81.3,3.4,60.8,2.1,36.3,0.2,3.9,0.3,4.9,0.4,7.8
2021-22,Playoffs,DEN,Denver Nuggets,5,1,4,240.0,437.0,21.8,6.2,10.4,59.6,2.2,3.4,64.7,14.8,67.9,6.8,31.2,1.0,4.6,1.6,7.3,1.6,7.3
2021-22,Playoffs,GSW,Golden State Warriors,22,16,6,240.0,396.0,3.9,0.6,1.5,40.6,0.0,0.1,50.0,1.2,31.8,1.8,45.9,0.2,5.9,0.3,7.1,0.0,1.2
2021-22,Playoffs,MEM,Memphis Grizzlies,12,6,6,240.0,404.2,3.9,0.8,1.8,45.5,0.9,1.2,78.6,2.7,68.1,1.1,27.7,0.3,6.4,0.2,4.3,0.6,14.9
2021-22,Playoffs,MIA,Miami Heat,18,11,7,240.0,391.7,4.3,1.0,1.9,51.4,0.6,0.8,71.4,2.6,60.3,1.4,32.1,0.1,2.6,0.4,10.3,0.4,9.0
2021-22,Playoffs,MIL,Milwaukee Bucks,12,7,5,240.0,361.4,10.5,1.8,4.5,40.7,0.7,1.0,66.7,4.5,42.9,4.1,38.9,0.8,7.9,0.8,7.1,0.5,4.8
2021-22,Playoffs,MIN,Minnesota Timberwolves,6,2,4,240.0,405.7,5.2,0.5,1.3,37.5,0.3,0.3,100,1.3,25.8,2.7,51.6,0.3,6.5,0.5,9.7,0.2,3.2
2021-22,Playoffs,NOP,New Orleans Pelicans,6,2,4,240.0,396.2,6.2,0.8,2.0,41.7,1.3,1.7,80.0,3.2,51.4,3.2,51.4,0.8,13.5,0.2,2.7,0.8,13.5
2021-22,Playoffs,PHI,Philadelphia 76ers,12,6,6,242.1,387.5,6.0,1.2,2.5,46.7,0.8,1.0,75.0,3.3,54.2,2.2,36.1,0.4,6.9,0.6,9.7,0.5,8.3
2021-22,Playoffs,PHX,Phoenix Suns,13,7,6,240.0,360.6,5.5,1.7,3.6,46.8,0.5,0.8,70.0,3.9,70.8,0.8,15.3,0.1,1.4,0.4,6.9,0.4,6.9
2021-22,Playoffs,TOR,Toronto Raptors,6,2,4,244.2,368.0,4.3,0.5,1.5,33.3,0.2,0.3,50.0,1.2,26.9,2.2,50.0,0.3,7.7,0.3,7.7,0.2,3.8
2021-22,Playoffs,UTA,Utah Jazz,6,2,4,240.0,340.5,2.3,0.5,0.8,60.0,0.0,0.0,0.0,1.0,42.9,1.0,42.9,0.0,0.0,0.2,7.1,0.0,0.0
2021-22,PlayIn,ATL,Atlanta Hawks,2,2,0,240.0,367.5,5.0,1.5,4.0,37.5,0.0,0.0,0.0,3.0,60.0,0.0,0.0,0.0,0.0,0.5,10.0,0.0,0.0
2021-22,PlayIn,BKN,Brooklyn Nets,1,1,0,240.0,425.0,1.0,1.0,1.0,100,0.0,0.0,0.0,2.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,PlayIn,CHA,Charlotte Hornets,1,0,1,240.0,381.0,2.0,1.0,1.0,100,0.0,0.0,0.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,PlayIn,CLE,Cleveland Cavaliers,2,0,2,240.0,389.5,5.0,1.0,1.5,66.7,0.0,0.0,0.0,2.0,40.0,1.5,30.0,0.0,0.0,0.5,10.0,0.0,0.0
2021-22,PlayIn,LAC,LA Clippers,2,0,2,240.0,367.5,5.0,1.5,2.5,60.0,1.5,2.0,75.0,4.5,90.0,1.5,30.0,0.0,0.0,0.0,0.0,1.0,20.0
2021-22,PlayIn,MIN,Minnesota Timberwolves,1,1,0,240.0,396.0,7.0,2.0,4.0,50.0,0.0,2.0,0.0,4.0,57.1,1.0,14.3,0.0,0.0,1.0,14.3,1.0,14.3
2021-22,PlayIn,NOP,New Orleans Pelicans,2,2,0,240.0,371.0,6.0,1.5,2.5,60.0,0.5,1.0,50.0,3.5,58.3,1.5,25.0,0.5,8.3,1.5,25.0,0.5,8.3
2021-22,PlayIn,SAS,San Antonio Spurs,1,0,1,240.0,379.0,7.0,2.0,4.0,50.0,0.0,0.0,0.0,4.0,57.1,3.0,42.9,2.0,28.6,0.0,0.0,0.0,0.0
2022-23,Regular+Season,ATL,Atlanta Hawks,82,41,41,242.1,375.8,4.0,1.2,2.3,51.3,0.4,0.6,72.0,2.8,70.4,0.9,21.1,0.2,5.7,0.3,6.6,0.3,7.6
2022-23,Regular+Season,BOS,Boston Celtics,82,57,25,243.7,397.7,3.8,0.9,1.7,52.9,0.5,0.6,80.8,2.4,62.1,1.4,36.3,0.3,6.8,0.3,6.8,0.3,8.4
2022-23,Regular+Season,BKN,Brooklyn Nets,82,45,37,240.6,395.5,3.2,0.7,1.4,50.4,0.3,0.4,82.4,1.8,55.3,1.3,41.7,0.3,9.8,0.2,4.9,0.2,6.4
2022-23,Regular+Season,CHA,Charlotte Hornets,82,27,55,241.8,409.4,4.1,0.9,1.9,47.1,0.4,0.6,59.6,2.2,54.3,1.5,36.3,0.3,8.3,0.2,3.8,0.3,7.7
2022-23,Regular+Season,CHI,Chicago Bulls,81,39,42,242.8,405.9,8.7,2.2,3.9,56.1,0.7,0.9,76.8,5.3,60.8,3.8,43.2,0.6,7.2,0.3,3.6,0.4,5.0
2022-23,Regular+Season,CLE,Cleveland Cavaliers,82,51,31,242.4,387.2,4.2,0.9,2.2,43.5,0.4,0.6,75.0,2.3,55.4,1.2,28.7,0.4,9.6,0.3,7.5,0.3,7.0
2022-23,Regular+Season,DAL,Dallas Mavericks,82,38,44,243.1,389.0,5.9,1.6,2.8,57.3,1.0,1.4,75.4,4.3,73.0,1.9,32.2,0.3,5.4,0.3,5.6,0.7,11.8
2022-23,Regular+Season,DEN,Denver Nuggets,82,53,29,240.9,413.7,11.8,2.5,4.5,56.9,1.5,1.9,78.7,6.9,58.1,4.9,41.5,1.2,10.3,0.7,6.1,0.9,7.9
2022-23,Regular+Season,DET,Detroit Pistons,81,17,64,241.5,386.6,5.4,1.2,2.8,40.9,0.7,0.9,77.6,3.1,57.4,1.3,24.5,0.2,4.3,0.5,9.5,0.5,8.6
2022-23,Regular+Season,GSW,Golden State Warriors,81,43,38,241.9,446.5,4.5,0.6,1.2,49.5,0.1,0.2,68.8,1.4,31.4,2.7,59.5,0.7,15.4,0.2,5.5,0.1,2.2
2022-23,Regular+Season,HOU,Houston Rockets,82,22,60,240.9,410.8,6.3,1.5,2.9,54.3,0.6,0.8,82.3,3.8,59.6,2.2,34.2,0.4,6.9,0.5,7.3,0.4,6.0
2022-23,Regular+Season,IND,Indiana Pacers,82,35,47,240.9,428.8,2.7,0.8,1.6,48.9,0.5,0.7,71.4,2.1,76.8,0.5,17.4,0.1,3.6,0.1,4.5,0.3,12.5
2022-23,Regular+Season,LAC,LA Clippers,82,44,38,241.8,392.6,6.5,1.9,3.4,56.0,0.7,0.9,83.3,4.6,70.9,2.0,31.6,0.4,6.4,0.4,6.0,0.4,6.8
2022-23,Regular+Season,LAL,Los Angeles Lakers,82,43,39,242.4,380.4,7.7,1.9,3.8,48.6,1.1,1.4,80.4,4.9,63.1,2.6,34.0,0.5,6.6,0.3,3.3,0.7,8.8
2022-23,Regular+Season,MEM,Memphis Grizzlies,82,51,31,241.2,397.6,3.9,1.2,2.0,56.5,0.5,0.7,72.1,2.9,73.9,0.9,23.6,0.2,5.0,0.4,9.1,0.4,9.4
2022-23,Regular+Season,MIA,Miami Heat,82,44,38,241.5,410.4,5.5,1.2,2.6,46.3,0.5,0.6,79.2,3.0,54.5,2.0,36.4,0.4,6.7,0.3,5.3,0.3,6.0
2022-23,Regular+Season,MIL,Milwaukee Bucks,82,58,24,241.8,396.2,9.2,2.3,4.5,51.1,1.1,1.3,81.3,5.8,62.7,2.9,31.7,0.8,8.6,0.6,6.7,0.6,7.0
2022-23,Regular+Season,MIN,Minnesota Timberwolves,81,41,40,241.9,421.6,4.8,1.0,1.9,49.7,0.6,0.8,72.1,2.6,53.3,1.7,36.2,0.4,9.0,0.4,7.9,0.4,8.7
2022-23,Regular+Season,NOP,New Orleans Pelicans,82,42,40,242.1,419.1,8.1,2.0,3.7,53.4,1.0,1.4,73.9,5.1,63.3,2.5,31.5,0.6,7.2,0.8,9.3,0.7,8.3
2022-23,Regular+Season,NYK,New York Knicks,82,47,35,243.4,390.6,5.6,1.2,2.4,49.2,0.8,1.1,73.6,3.2,57.0,2.1,37.8,0.5,8.9,0.3,6.1,0.5,9.6
2022-23,Regular+Season,OKC,Oklahoma City Thunder,82,40,42,242.1,403.1,2.3,0.4,0.9,47.3,0.4,0.4,91.2,1.3,56.2,0.9,38.9,0.2,9.2,0.2,8.6,0.2,9.2
2022-23,Regular+Season,ORL,Orlando Magic,82,34,48,241.2,389.2,4.1,0.8,1.7,44.8,0.5,0.7,77.8,2.1,52.4,1.6,38.4,0.3,8.0,0.2,5.7,0.3,8.0
2022-23,Regular+Season,PHI,Philadelphia 76ers,82,54,28,242.4,402.3,8.6,2.1,4.0,53.2,1.3,1.5,83.5,5.7,66.9,3.0,35.6,0.6,7.4,0.3,3.8,0.8,9.0
2022-23,Regular+Season,PHX,Phoenix Suns,82,45,37,241.2,399.1,7.1,2.1,3.9,53.0,0.6,0.8,75.8,4.9,68.3,2.0,27.5,0.3,4.8,0.4,5.6,0.4,5.6
2022-23,Regular+Season,POR,Portland Trail Blazers,81,33,48,240.6,396.3,6.0,1.2,2.6,47.9,0.7,0.9,72.4,3.2,53.5,2.2,36.1,0.5,8.0,0.4,7.3,0.5,7.8
2022-23,Regular+Season,SAC,Sacramento Kings,82,48,34,241.8,420.9,6.0,1.2,2.2,53.6,0.8,1.0,74.7,3.2,53.6,2.5,42.3,0.7,11.2,0.4,7.0,0.5,8.4
2022-23,Regular+Season,SAS,San Antonio Spurs,79,21,58,242.2,414.1,6.4,1.5,2.9,51.3,0.7,0.9,72.2,3.8,59.0,2.1,33.5,0.4,5.7,0.6,8.7,0.5,7.1
2022-23,Regular+Season,TOR,Toronto Raptors,82,41,41,241.5,413.3,7.8,1.8,3.4,51.1,0.7,1.0,72.3,4.3,54.8,3.0,38.9,0.7,8.9,0.4,5.5,0.5,6.4
2022-23,Regular+Season,UTA,Utah Jazz,82,37,45,241.5,395.5,3.0,0.6,1.3,46.3,0.3,0.4,75.0,1.6,52.4,1.0,34.1,0.3,10.6,0.2,8.1,0.2,6.5
2022-23,Regular+Season,WAS,Washington Wizards,82,35,47,240.9,406.3,5.6,1.6,2.9,54.5,0.8,1.1,77.0,4.1,73.2,1.6,29.4,0.4,6.3,0.3,6.1,0.5,9.4
2022-23,Playoffs,ATL,Atlanta Hawks,6,2,4,240.0,353.3,2.2,1.0,1.3,75.0,0.0,0.0,0.0,2.0,92.3,0.5,23.1,0.0,0.0,0.2,7.7,0.0,0.0
2022-23,Playoffs,BOS,Boston Celtics,20,11,9,241.3,370.1,2.4,0.7,1.4,48.1,0.3,0.4,75.0,1.7,68.8,0.7,29.2,0.2,8.3,0.1,2.1,0.2,8.3
2022-23,Playoffs,BKN,Brooklyn Nets,4,0,4,240.0,371.8,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,Playoffs,CLE,Cleveland Cavaliers,5,1,4,240.0,349.8,1.0,0.4,0.4,100,0.0,0.0,0.0,0.8,80.0,0.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,Playoffs,DEN,Denver Nuggets,20,16,4,241.3,400.9,12.1,3.6,5.8,61.2,1.4,1.7,79.4,8.8,72.3,4.0,33.1,1.3,10.7,0.7,5.8,0.9,7.0
2022-23,Playoffs,GSW,Golden State Warriors,13,6,7,240.0,427.3,3.1,0.5,0.8,54.5,0.5,0.6,75.0,1.5,47.5,1.5,50.0,0.3,10.0,0.0,0.0,0.3,10.0
2022-23,Playoffs,LAC,LA Clippers,5,1,4,240.0,363.0,6.6,1.8,4.0,45.0,1.8,2.0,90.0,5.4,81.8,1.2,18.2,0.2,3.0,0.2,3.0,1.0,15.2
2022-23,Playoffs,LAL,Los Angeles Lakers,16,8,8,241.6,380.3,10.2,2.1,4.9,43.0,1.6,1.8,89.3,6.0,58.9,3.6,35.0,0.7,6.7,0.6,6.1,0.9,8.6
2022-23,Playoffs,MEM,Memphis Grizzlies,6,2,4,244.2,395.7,5.0,1.5,3.5,42.9,0.7,0.7,100,3.8,76.7,1.0,20.0,0.2,3.3,0.0,0.0,0.3,6.7
